Date,State,New Confirmed Cases,7-Day Avg,Quarter,Average Fare ($),Adj Average Fare ($),Passengers_2024_Benchmark
2020-09-17,CA,571,367.0,Q3_2020,264.5604347826087,321.4121739130435,1284083
2020-09-18,CA,368,403.8571428571428,Q3_2020,264.5604347826087,321.4121739130435,1284083
2020-09-19,CA,396,443.57142857142856,Q3_2020,264.5604347826087,321.4121739130435,1284083
2020-09-20,CA,199,435.4285714285714,Q3_2020,264.5604347826087,321.4121739130435,1284083
2020-09-21,CA,396,441.0,Q3_2020,264.5604347826087,321.4121739130435,1284083
2020-09-22,CA,342,423.8571428571428,Q3_2020,264.5604347826087,321.4121739130435,1284083
2020-09-23,CA,464,390.8571428571428,Q3_2020,264.5604347826087,321.4121739130435,1284083
2020-09-24,CA,234,342.7142857142857,Q3_2020,264.5604347826087,321.4121739130435,1284083
2020-09-25,CA,503,362.0,Q3_2020,264.5604347826087,321.4121739130435,1284083
2020-09-26,CA,706,406.2857142857143,Q3_2020,264.5604347826087,321.4121739130435,1284083
2020-09-27,CA,378,431.8571428571428,Q3_2020,264.5604347826087,321.4121739130435,1284083
2020-09-28,CA,480,443.8571428571428,Q3_2020,264.5604347826087,321.4121739130435,1284083
2020-09-29,CA,538,471.8571428571428,Q3_2020,264.5604347826087,321.4121739130435,1284083
2020-09-30,CA,319,451.1428571428572,Q3_2020,264.5604347826087,321.4121739130435,1284083
2020-07-01,FL,421,526.4285714285714,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-07-02,FL,133,488.0,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-07-03,FL,279,415.2857142857143,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-07-04,FL,463,423.8571428571428,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-07-05,FL,81,356.1428571428572,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-07-06,FL,488,324.42857142857144,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-07-07,FL,396,323.0,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-07-08,FL,510,335.7142857142857,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-07-09,FL,444,380.1428571428572,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-07-10,FL,672,436.2857142857143,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-07-11,FL,425,430.8571428571428,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-07-12,FL,314,464.1428571428572,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-07-13,FL,424,455.0,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-07-14,FL,508,471.0,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-07-15,FL,409,456.57142857142856,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-07-16,FL,408,451.4285714285714,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-07-17,FL,259,392.4285714285714,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-07-18,FL,267,369.8571428571428,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-07-19,FL,119,342.0,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-07-20,FL,749,388.4285714285714,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-07-21,FL,151,337.42857142857144,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-07-22,FL,261,316.2857142857143,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-07-23,FL,256,294.57142857142856,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-07-24,FL,578,340.1428571428572,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-07-25,FL,341,350.7142857142857,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-07-26,FL,649,426.4285714285714,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-07-27,FL,265,357.2857142857143,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-07-28,FL,455,400.7142857142857,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-07-29,FL,232,396.57142857142856,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-07-30,FL,829,478.4285714285714,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-07-31,FL,162,419.0,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-08-01,FL,461,436.1428571428572,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-08-02,FL,526,418.57142857142856,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-08-03,FL,482,449.57142857142856,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-08-04,FL,362,436.2857142857143,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-08-05,FL,374,456.57142857142856,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-08-06,FL,408,396.4285714285714,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-08-07,FL,370,426.1428571428572,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-08-08,FL,592,444.8571428571428,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-08-09,FL,842,490.0,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-08-10,FL,288,462.2857142857143,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-08-11,FL,126,428.57142857142856,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-08-12,FL,382,429.7142857142857,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-08-13,FL,915,502.1428571428572,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-08-14,FL,239,483.4285714285714,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-08-15,FL,727,502.7142857142857,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-08-16,FL,735,487.4285714285714,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-08-17,FL,289,487.57142857142856,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-08-18,FL,513,542.8571428571429,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-08-19,FL,725,591.8571428571429,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-08-20,FL,324,507.4285714285714,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-08-21,FL,359,524.5714285714286,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-08-22,FL,283,461.1428571428572,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-08-23,FL,197,384.2857142857143,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-08-24,FL,270,381.57142857142856,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-08-25,FL,155,330.42857142857144,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-08-26,FL,406,284.85714285714283,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-08-27,FL,246,273.7142857142857,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-08-28,FL,446,286.1428571428572,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-08-29,FL,88,258.2857142857143,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-08-30,FL,466,296.7142857142857,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-08-31,FL,566,339.0,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-09-01,FL,1,317.0,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-09-02,FL,474,326.7142857142857,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-09-03,FL,645,383.7142857142857,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-09-04,FL,158,342.57142857142856,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-09-05,FL,734,434.8571428571428,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-09-06,FL,483,437.2857142857143,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-09-07,FL,258,393.2857142857143,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-09-08,FL,388,448.57142857142856,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-09-09,FL,511,453.8571428571428,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-09-10,FL,415,421.0,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-09-11,FL,507,470.8571428571428,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-09-12,FL,215,396.7142857142857,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-09-13,FL,433,389.57142857142856,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-09-14,FL,117,369.4285714285714,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-09-15,FL,377,367.8571428571428,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-09-16,FL,219,326.1428571428572,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-09-17,FL,252,302.85714285714283,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-09-18,FL,647,322.85714285714283,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-09-19,FL,618,380.4285714285714,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-09-20,FL,521,393.0,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-09-21,FL,181,402.1428571428572,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-09-22,FL,336,396.2857142857143,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-09-23,FL,642,456.7142857142857,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-09-24,FL,428,481.8571428571428,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-09-25,FL,863,512.7142857142857,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-09-26,FL,478,492.7142857142857,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-09-27,FL,438,480.8571428571428,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-09-28,FL,338,503.2857142857143,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-09-29,FL,426,516.1428571428571,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-09-30,FL,369,477.1428571428572,Q3_2020,231.7757894736842,281.58263157894737,845562
2020-07-01,GA,339,545.4285714285714,Q3_2020,318.195,386.57375,1012618
2020-07-02,GA,0,480.2857142857143,Q3_2020,318.195,386.57375,1012618
2020-07-03,GA,327,478.0,Q3_2020,318.195,386.57375,1012618
2020-07-04,GA,387,419.7142857142857,Q3_2020,318.195,386.57375,1012618
2020-07-05,GA,197,422.4285714285714,Q3_2020,318.195,386.57375,1012618
2020-07-06,GA,296,346.1428571428572,Q3_2020,318.195,386.57375,1012618
2020-07-07,GA,706,321.7142857142857,Q3_2020,318.195,386.57375,1012618
2020-07-08,GA,532,349.2857142857143,Q3_2020,318.195,386.57375,1012618
2020-07-09,GA,215,380.0,Q3_2020,318.195,386.57375,1012618
2020-07-10,GA,80,344.7142857142857,Q3_2020,318.195,386.57375,1012618
2020-07-11,GA,334,337.1428571428572,Q3_2020,318.195,386.57375,1012618
2020-07-12,GA,357,360.0,Q3_2020,318.195,386.57375,1012618
2020-07-13,GA,499,389.0,Q3_2020,318.195,386.57375,1012618
2020-07-14,GA,292,329.85714285714283,Q3_2020,318.195,386.57375,1012618
2020-07-15,GA,502,325.57142857142856,Q3_2020,318.195,386.57375,1012618
2020-07-16,GA,787,407.2857142857143,Q3_2020,318.195,386.57375,1012618
2020-07-17,GA,563,476.2857142857143,Q3_2020,318.195,386.57375,1012618
2020-07-18,GA,390,484.2857142857143,Q3_2020,318.195,386.57375,1012618
2020-07-19,GA,363,485.1428571428572,Q3_2020,318.195,386.57375,1012618
2020-07-20,GA,328,460.7142857142857,Q3_2020,318.195,386.57375,1012618
2020-07-21,GA,636,509.8571428571428,Q3_2020,318.195,386.57375,1012618
2020-07-22,GA,274,477.2857142857143,Q3_2020,318.195,386.57375,1012618
2020-07-23,GA,409,423.2857142857143,Q3_2020,318.195,386.57375,1012618
2020-07-24,GA,410,401.4285714285714,Q3_2020,318.195,386.57375,1012618
2020-07-25,GA,299,388.4285714285714,Q3_2020,318.195,386.57375,1012618
2020-07-26,GA,125,354.42857142857144,Q3_2020,318.195,386.57375,1012618
2020-07-27,GA,464,373.8571428571428,Q3_2020,318.195,386.57375,1012618
2020-07-28,GA,387,338.2857142857143,Q3_2020,318.195,386.57375,1012618
2020-07-29,GA,500,370.57142857142856,Q3_2020,318.195,386.57375,1012618
2020-07-30,GA,293,354.0,Q3_2020,318.195,386.57375,1012618
2020-07-31,GA,644,387.4285714285714,Q3_2020,318.195,386.57375,1012618
2020-08-01,GA,224,376.7142857142857,Q3_2020,318.195,386.57375,1012618
2020-08-02,GA,742,464.8571428571428,Q3_2020,318.195,386.57375,1012618
2020-08-03,GA,50,405.7142857142857,Q3_2020,318.195,386.57375,1012618
2020-08-04,GA,486,419.8571428571428,Q3_2020,318.195,386.57375,1012618
2020-08-05,GA,495,419.1428571428572,Q3_2020,318.195,386.57375,1012618
2020-08-06,GA,240,411.57142857142856,Q3_2020,318.195,386.57375,1012618
2020-08-07,GA,484,388.7142857142857,Q3_2020,318.195,386.57375,1012618
2020-08-08,GA,655,450.2857142857143,Q3_2020,318.195,386.57375,1012618
2020-08-09,GA,0,344.2857142857143,Q3_2020,318.195,386.57375,1012618
2020-08-10,GA,500,408.57142857142856,Q3_2020,318.195,386.57375,1012618
2020-08-11,GA,0,339.1428571428572,Q3_2020,318.195,386.57375,1012618
2020-08-12,GA,206,297.85714285714283,Q3_2020,318.195,386.57375,1012618
2020-08-13,GA,725,367.1428571428572,Q3_2020,318.195,386.57375,1012618
2020-08-14,GA,283,338.42857142857144,Q3_2020,318.195,386.57375,1012618
2020-08-15,GA,165,268.42857142857144,Q3_2020,318.195,386.57375,1012618
2020-08-16,GA,360,319.85714285714283,Q3_2020,318.195,386.57375,1012618
2020-08-17,GA,813,364.57142857142856,Q3_2020,318.195,386.57375,1012618
2020-08-18,GA,33,369.2857142857143,Q3_2020,318.195,386.57375,1012618
2020-08-19,GA,189,366.8571428571428,Q3_2020,318.195,386.57375,1012618
2020-08-20,GA,699,363.1428571428572,Q3_2020,318.195,386.57375,1012618
2020-08-21,GA,771,432.8571428571428,Q3_2020,318.195,386.57375,1012618
2020-08-22,GA,379,463.4285714285714,Q3_2020,318.195,386.57375,1012618
2020-08-23,GA,152,433.7142857142857,Q3_2020,318.195,386.57375,1012618
2020-08-24,GA,819,434.57142857142856,Q3_2020,318.195,386.57375,1012618
2020-08-25,GA,718,532.4285714285714,Q3_2020,318.195,386.57375,1012618
2020-08-26,GA,535,581.8571428571429,Q3_2020,318.195,386.57375,1012618
2020-08-27,GA,237,515.8571428571429,Q3_2020,318.195,386.57375,1012618
2020-08-28,GA,390,461.4285714285714,Q3_2020,318.195,386.57375,1012618
2020-08-29,GA,367,459.7142857142857,Q3_2020,318.195,386.57375,1012618
2020-08-30,GA,466,504.57142857142856,Q3_2020,318.195,386.57375,1012618
2020-08-31,GA,690,486.1428571428572,Q3_2020,318.195,386.57375,1012618
2020-09-01,GA,575,465.7142857142857,Q3_2020,318.195,386.57375,1012618
2020-09-02,GA,184,415.57142857142856,Q3_2020,318.195,386.57375,1012618
2020-09-03,GA,675,478.1428571428572,Q3_2020,318.195,386.57375,1012618
2020-09-04,GA,462,488.4285714285714,Q3_2020,318.195,386.57375,1012618
2020-09-05,GA,537,512.7142857142857,Q3_2020,318.195,386.57375,1012618
2020-09-06,GA,693,545.1428571428571,Q3_2020,318.195,386.57375,1012618
2020-09-07,GA,177,471.8571428571428,Q3_2020,318.195,386.57375,1012618
2020-09-08,GA,392,445.7142857142857,Q3_2020,318.195,386.57375,1012618
2020-09-09,GA,293,461.2857142857143,Q3_2020,318.195,386.57375,1012618
2020-09-10,GA,86,377.1428571428572,Q3_2020,318.195,386.57375,1012618
2020-09-11,GA,469,378.1428571428572,Q3_2020,318.195,386.57375,1012618
2020-09-12,GA,902,430.2857142857143,Q3_2020,318.195,386.57375,1012618
2020-09-13,GA,31,335.7142857142857,Q3_2020,318.195,386.57375,1012618
2020-09-14,GA,393,366.57142857142856,Q3_2020,318.195,386.57375,1012618
2020-09-15,GA,528,386.0,Q3_2020,318.195,386.57375,1012618
2020-09-16,GA,424,404.7142857142857,Q3_2020,318.195,386.57375,1012618
2020-09-17,GA,377,446.2857142857143,Q3_2020,318.195,386.57375,1012618
2020-09-18,GA,140,399.2857142857143,Q3_2020,318.195,386.57375,1012618
2020-09-19,GA,446,334.1428571428572,Q3_2020,318.195,386.57375,1012618
2020-09-20,GA,248,365.1428571428572,Q3_2020,318.195,386.57375,1012618
2020-09-21,GA,0,309.0,Q3_2020,318.195,386.57375,1012618
2020-09-22,GA,638,324.7142857142857,Q3_2020,318.195,386.57375,1012618
2020-09-23,GA,591,348.57142857142856,Q3_2020,318.195,386.57375,1012618
2020-09-24,GA,410,353.2857142857143,Q3_2020,318.195,386.57375,1012618
2020-09-25,GA,445,396.8571428571428,Q3_2020,318.195,386.57375,1012618
2020-09-26,GA,614,420.8571428571428,Q3_2020,318.195,386.57375,1012618
2020-09-27,GA,444,448.8571428571428,Q3_2020,318.195,386.57375,1012618
2020-09-28,GA,580,531.7142857142857,Q3_2020,318.195,386.57375,1012618
2020-09-29,GA,340,489.1428571428572,Q3_2020,318.195,386.57375,1012618
2020-09-30,GA,662,499.2857142857143,Q3_2020,318.195,386.57375,1012618
2020-07-01,IL,219,550.5714285714286,Q3_2020,236.79083333333327,287.6766666666667,1089038
2020-07-02,IL,527,529.4285714285714,Q3_2020,236.79083333333327,287.6766666666667,1089038
2020-07-03,IL,334,517.2857142857143,Q3_2020,236.79083333333327,287.6766666666667,1089038
2020-07-04,IL,520,530.7142857142857,Q3_2020,236.79083333333327,287.6766666666667,1089038
2020-07-05,IL,291,454.4285714285714,Q3_2020,236.79083333333327,287.6766666666667,1089038
2020-07-06,IL,367,455.1428571428572,Q3_2020,236.79083333333327,287.6766666666667,1089038
2020-07-07,IL,408,380.8571428571428,Q3_2020,236.79083333333327,287.6766666666667,1089038
2020-07-08,IL,199,378.0,Q3_2020,236.79083333333327,287.6766666666667,1089038
2020-07-09,IL,548,381.0,Q3_2020,236.79083333333327,287.6766666666667,1089038
2020-07-10,IL,297,375.7142857142857,Q3_2020,236.79083333333327,287.6766666666667,1089038
2020-07-11,IL,354,352.0,Q3_2020,236.79083333333327,287.6766666666667,1089038
2020-07-12,IL,201,339.1428571428572,Q3_2020,236.79083333333327,287.6766666666667,1089038
2020-07-13,IL,0,286.7142857142857,Q3_2020,236.79083333333327,287.6766666666667,1089038
2020-07-14,IL,361,280.0,Q3_2020,236.79083333333327,287.6766666666667,1089038
2020-07-15,IL,882,377.57142857142856,Q3_2020,236.79083333333327,287.6766666666667,1089038
2020-07-16,IL,556,378.7142857142857,Q3_2020,236.79083333333327,287.6766666666667,1089038
2020-07-17,IL,396,392.8571428571428,Q3_2020,236.79083333333327,287.6766666666667,1089038
2020-07-18,IL,347,391.8571428571428,Q3_2020,236.79083333333327,287.6766666666667,1089038
2020-07-19,IL,404,420.8571428571428,Q3_2020,236.79083333333327,287.6766666666667,1089038
2020-07-20,IL,509,493.57142857142856,Q3_2020,236.79083333333327,287.6766666666667,1089038
2020-07-21,IL,163,465.2857142857143,Q3_2020,236.79083333333327,287.6766666666667,1089038
2020-07-22,IL,622,428.1428571428572,Q3_2020,236.79083333333327,287.6766666666667,1089038
2020-07-23,IL,543,426.2857142857143,Q3_2020,236.79083333333327,287.6766666666667,1089038
2020-07-24,IL,543,447.2857142857143,Q3_2020,236.79083333333327,287.6766666666667,1089038
2020-07-25,IL,487,467.2857142857143,Q3_2020,236.79083333333327,287.6766666666667,1089038
2020-07-26,IL,403,467.1428571428572,Q3_2020,236.79083333333327,287.6766666666667,1089038
2020-07-27,IL,534,470.7142857142857,Q3_2020,236.79083333333327,287.6766666666667,1089038
2020-07-28,IL,518,521.4285714285714,Q3_2020,236.79083333333327,287.6766666666667,1089038
2020-07-29,IL,329,479.57142857142856,Q3_2020,236.79083333333327,287.6766666666667,1089038
2020-07-30,IL,285,442.7142857142857,Q3_2020,236.79083333333327,287.6766666666667,1089038
2020-07-31,IL,420,425.1428571428572,Q3_2020,236.79083333333327,287.6766666666667,1089038
2020-08-01,IL,709,456.8571428571428,Q3_2020,236.79083333333327,287.6766666666667,1089038
2020-08-02,IL,152,421.0,Q3_2020,236.79083333333327,287.6766666666667,1089038
2020-08-03,IL,106,359.85714285714283,Q3_2020,236.79083333333327,287.6766666666667,1089038
2020-08-04,IL,432,347.57142857142856,Q3_2020,236.79083333333327,287.6766666666667,1089038
2020-08-05,IL,410,359.1428571428572,Q3_2020,236.79083333333327,287.6766666666667,1089038
2020-08-06,IL,434,380.4285714285714,Q3_2020,236.79083333333327,287.6766666666667,1089038
2020-08-07,IL,448,384.4285714285714,Q3_2020,236.79083333333327,287.6766666666667,1089038
2020-08-08,IL,355,333.85714285714283,Q3_2020,236.79083333333327,287.6766666666667,1089038
2020-08-09,IL,697,411.7142857142857,Q3_2020,236.79083333333327,287.6766666666667,1089038
2020-08-10,IL,79,407.8571428571428,Q3_2020,236.79083333333327,287.6766666666667,1089038
2020-08-11,IL,234,379.57142857142856,Q3_2020,236.79083333333327,287.6766666666667,1089038
2020-08-12,IL,379,375.1428571428572,Q3_2020,236.79083333333327,287.6766666666667,1089038
